sucursal_nombre;direccion_sucursal;comuna_nombre;lugar_nombre;tipo_lugar;capacidad_personas;precio;descuento_socio_evento;tipo_precio;dia_semana;hora_inicio;hora_termino;fecha_inicio_vigencia;fecha_fin_vigencia;registro_incorrecto;tipo_error
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea4_piscina1;piscina;1;200000;50;linea_hora;domingo;21:00;22:00;15/3/25;14/5/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea5_piscina1;piscina;1;130000;46;linea_hora;sabado;21:00;22:00;20/9/25;19/11/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea6_piscina1;piscina;1;140000;;linea_hora;sabado;9:00;10:00;13/4/25;13/5/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea7_piscina1;piscina;1;120000;;linea_hora;jueves;18:00;19:00;21/10/24;28/10/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea8_piscina1;piscina;1;120000;25;linea_hora;viernes;20:00;21:00;28/3/24;11/4/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea1_piscina2;piscina;1;80000;66;linea_hora;sabado;16:00;17:00;15/4/25;14/6/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea2_piscina2;piscina;1;100000;;linea_hora;miercoles;22:00;23:00;20/5/24;19/7/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea3_piscina2;piscina;1;200000;79;linea_hora;sabado;19:00;20:00;27/8/24;25/11/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea4_piscina2;piscina;1;10000;8;linea_hora;sabado;12:00;13:00;29/9/24;28/12/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea5_piscina2;piscina;1;110000;;linea_hora;martes;17:00;18:00;15/8/25;14/10/25;SI;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea6_piscina2;piscina;1;240000;32;linea_hora;lunes;10:00;11:00;25/7/24;8/8/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea7_piscina2;piscina;1;150000;;linea_hora;sabado;8:00;9:00;7/9/25;7/10/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea8_piscina2;piscina;1;250000;;linea_hora;miercoles;9:00;10:00;11/7/24;9/10/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;SalonEventos1;salon_eventos;116;130000;;dia;viernes;0:00;23:59;28/2/24;28/4/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;SalonEventos2;salon_eventos;128;190000;75;dia;domingo;0:00;23:59;19/10/25;2/11/25;SI;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;SalonEventos3;salon_eventos;68;140000;70;tramo;lunes;20:00;23:59;21/12/24;19/2/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;SalonEventos4;salon_eventos;168;190000;;tramo;domingo;20:00;23:59;5/7/24;3/9/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana1;cabana;8;100000;;dia;martes;0:00;23:59;11/3/25;9/6/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana2;cabana;8;240000;;dia;viernes;0:00;23:59;29/10/25;28/11/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana3;cabana;7;130000;32;dia;sabado;0:00;23:59;26/8/24;25/10/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana4;cabana;7;110000;56;dia;lunes;0:00;23:59;9/6/24;23/6/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana5;cabana;4;230000;;dia;miercoles;0:00;23:59;14/7/24;13/8/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana6;cabana;6;nueve mil;47;dia;viernes;0:00;23:59;2025-03;14/5/25;SI;precio/fecha
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana7;cabana;8;240000;12;dia;viernes;0:00;23:59;26/4/24;26/5/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana8;cabana;5;70000;;dia;sabado;0:00;23:59;5/10/24;12/10/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana9;cabana;6;40000;73;dia;martes;0:00;23:59;24/9/25;23/12/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana10;cabana;5;250000;14;dia;martes;0:00;23:59;22/9/25;21/11/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana11;cabana;5;nueve mil;26;dia;domingo;0:00;23:59;2024-03;30/4/24;SI;precio/fecha
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana12;cabana;6;140000;37;dia;martes;0:00;23:59;6/4/25;13/4/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana13;cabana;8;200000;25;dia;martes;0:00;23:59;15/8/24;22/8/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana14;cabana;6;200000;;dia;martes;0:00;23:59;2/5/25;31/7/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana15;cabana;8;170000;;dia;miercoles;0:00;23:59;28/7/25;27/8/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana16;cabana;6;170000;13;dia;sabado;0:00;23:59;17/7/25;15/10/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana17;cabana;5;20000;;dia;sabado;0:00;23:59;2025-05;10/5/25;SI;fecha
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana18;cabana;8;40000;66;dia;sabado;0:00;23:59;12/7/24;26/7/24;SI;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana19;cabana;4;70000;61;dia;viernes;0:00;23:59;30/4/24;7/5/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana20;cabana;4;200000;71;dia;domingo;0:00;23:59;17/3/24;31/3/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_tenis_aire_libre;cancha_aire_libre;16;50000;34;hora;viernes;10:00;11:00;21/10/24;4/11/24;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_tenis_techada;cancha_techada;13;230000;51;hora;sabado;15:00;16:00;2025-05;1/6/25;SI;fecha
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_basquetbol_aire_libre;cancha_aire_libre;12;110000;33;hora;miercoles;17:00;18:00;16/11/25;23/11/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_basquetbol_techada;cancha_techada;12;190000;;hora;jueves;16:00;17:00;13/1/25;20/1/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_futbolito_aire_libre;cancha_aire_libre;14;190000;55;hora;sabado;21:00;22:00;10/2/25;24/2/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_futbolito_techada;cancha_techada;11;210000;35;hora;domingo;21:00;22:00;10/10/25;9/12/25;NO;
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_padel_aire_libre;cancha_aire_libre;15;nueve mil;;hora;sabado;10:00;11:00;2024-12;3/1/25;SI;precio/fecha
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_padel_techada;cancha_techada;11;130000;10;hora;lunes;12:00;13:00;29/1/24;5/2/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa1_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;13/11/24;20/11/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa2_restaurant1;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;19/4/25;18/7/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa3_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;29/6/24;28/8/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa4_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;4/11/25;2/2/26;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa5_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;8/12/24;8/3/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa6_restaurant1;restaurant;4;;;mesa_hora;lunes;10:00;23:00;1/11/24;1/12/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa7_restaurant1;restaurant;4;;;mesa_hora;martes;10:00;23:00;27/3/25;25/6/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa8_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;6/12/24;13/12/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa1_restaurant2;restaurant;4;;;mesa_hora;domingo;10:00;23:00;14/8/24;13/10/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa2_restaurant2;restaurant;4;;;mesa_hora;martes;10:00;23:00;18/4/25;18/5/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa3_restaurant2;restaurant;4;;;mesa_hora;martes;10:00;23:00;8/6/25;6/9/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa4_restaurant2;restaurant;4;;;mesa_hora;viernes;10:00;23:00;16/6/25;16/7/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa5_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;22/2/25;23/4/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa6_restaurant2;restaurant;4;;;mesa_hora;jueves;10:00;23:00;7/4/24;14/4/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa7_restaurant2;restaurant;4;;;mesa_hora;jueves;10:00;23:00;28/1/24;27/4/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa8_restaurant2;restaurant;4;;;mesa_hora;sabado;10:00;23:00;29/1/25;5/2/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea1_piscina1;piscina;1;110000;;linea_hora;martes;8:00;9:00;8/7/24;22/7/24;NO;
Santiago Centro;Av Alameda 900;Santiago;linea2_piscina1;piscina;1;230000;35;linea_hora;domingo;11:00;12:00;9/2/25;10/5/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea3_piscina1;piscina;1;70000;;linea_hora;martes;9:00;10:00;24/10/25;7/11/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea4_piscina1;piscina;1;30000;49;linea_hora;jueves;16:00;17:00;8/8/25;6/11/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea5_piscina1;piscina;1;30000;;linea_hora;domingo;9:00;10:00;10/9/25;9/12/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea6_piscina1;piscina;1;90000;73;linea_hora;lunes;8:00;9:00;31/5/24;7/6/24;NO;
Santiago Centro;Av Alameda 900;Santiago;linea7_piscina1;piscina;1;30000;18;linea_hora;lunes;17:00;18:00;4/11/24;4/12/24;NO;
Santiago Centro;Av Alameda 900;Santiago;linea8_piscina1;piscina;1;160000;;linea_hora;lunes;22:00;23:00;10/5/25;8/8/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea1_piscina2;piscina;1;150000;50;linea_hora;sabado;10:00;11:00;6/2/24;6/4/24;NO;
Santiago Centro;Av Alameda 900;Santiago;linea2_piscina2;piscina;1;70000;69;linea_hora;viernes;16:00;17:00;30/8/25;29/10/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea3_piscina2;piscina;1;170000;25;linea_hora;viernes;22:00;23:00;4/7/24;2/9/24;NO;
Santiago Centro;Av Alameda 900;Santiago;linea4_piscina2;piscina;1;160000;63;linea_hora;jueves;11:00;12:00;20/7/25;3/8/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea5_piscina2;piscina;1;110000;;linea_hora;martes;22:00;23:00;8/5/25;7/6/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea6_piscina2;piscina;1;80000;9;linea_hora;martes;18:00;19:00;11/10/24;25/10/24;NO;
Santiago Centro;Av Alameda 900;Santiago;linea7_piscina2;piscina;1;nueve mil;35;linea_hora;martes;14:00;15:00;27/2/25;28/5/25;SI;precio
Santiago Centro;Av Alameda 900;Santiago;linea8_piscina2;piscina;1;90000;41;linea_hora;lunes;13:00;14:00;29/6/24;6/7/24;NO;
Santiago Centro;Av Alameda 900;Santiago;SalonEventos1;salon_eventos;67;170000;60;dia;domingo;0:00;23:59;16/4/25;15/7/25;NO;
Santiago Centro;Av Alameda 900;Santiago;SalonEventos2;salon_eventos;128;240000;;dia;martes;0:00;23:59;2024-05;13/7/24;SI;fecha
Santiago Centro;Av Alameda 900;Santiago;SalonEventos3;salon_eventos;150;190000;;tramo;lunes;14:00;20:00;6/6/24;20/6/24;NO;
Santiago Centro;Av Alameda 900;Santiago;SalonEventos4;salon_eventos;61;150000;;tramo;jueves;8:00;14:00;31/3/24;7/4/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana1;cabana;4;90000;37;dia;miercoles;0:00;23:59;21/8/24;28/8/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana2;cabana;5;140000;64;dia;viernes;0:00;23:59;20/11/25;19/1/26;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana3;cabana;7;130000;;dia;miercoles;0:00;23:59;24/1/24;31/1/24;SI;horario
Santiago Centro;Av Alameda 900;Santiago;Cabana4;cabana;8;150000;47;dia;jueves;0:00;23:59;29/9/25;29/10/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana5;cabana;5;120000;26;dia;sabado;0:00;23:59;14/6/25;14/7/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana6;cabana;8;10000;50;dia;jueves;0:00;23:59;12/8/25;11/10/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana7;cabana;5;230000;30;dia;miercoles;0:00;23:59;10/8/24;17/8/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana8;cabana;5;120000;10;dia;domingo;0:00;23:59;1/8/24;8/8/24;SI;
Santiago Centro;Av Alameda 900;Santiago;Cabana9;cabana;4;120000;;dia;martes;0:00;23:59;7/11/25;14/11/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana10;cabana;8;250000;;dia;martes;0:00;23:59;17/9/24;1/10/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana11;cabana;7;90000;;dia;viernes;0:00;23:59;2/12/24;9/12/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana12;cabana;7;130000;73;dia;viernes;0:00;23:59;8/10/24;7/11/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana13;cabana;8;150000;58;dia;miercoles;0:00;23:59;26/11/24;25/1/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana14;cabana;7;20000;12;dia;miercoles;0:00;23:59;3/4/25;2/6/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana15;cabana;4;30000;58;dia;viernes;0:00;23:59;25/10/24;24/12/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana16;cabana;5;240000;49;dia;domingo;0:00;23:59;17/10/25;15/1/26;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana17;cabana;5;180000;21;dia;viernes;0:00;23:59;17/12/24;24/12/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana18;cabana;8;150000;48;dia;lunes;0:00;23:59;7/10/25;6/12/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana19;cabana;5;20000;28;dia;jueves;0:00;23:59;2/7/25;16/7/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana20;cabana;8;110000;27;dia;viernes;0:00;23:59;4/1/24;11/1/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_tenis_aire_libre;cancha_aire_libre;21;220000;47;hora;jueves;13:00;14:00;20/12/24;19/1/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_tenis_techada;cancha_techada;12;220000;;hora;lunes;18:00;19:00;26/5/25;25/7/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_basquetbol_aire_libre;cancha_aire_libre;14;190000;80;hora;domingo;9:00;10:00;26/8/24;25/9/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_basquetbol_techada;cancha_techada;12;70000;;hora;lunes;21:00;22:00;20/2/25;21/4/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_futbolito_aire_libre;cancha_aire_libre;21;nueve mil;25;hora;domingo;19:00;20:00;2024-01;12/2/24;SI;precio/fecha
Santiago Centro;Av Alameda 900;Santiago;Cancha_futbolito_techada;cancha_techada;20;160000;41;hora;jueves;17:00;18:00;20/10/25;18/1/26;SI;
Santiago Centro;Av Alameda 900;Santiago;Cancha_padel_aire_libre;cancha_aire_libre;13;70000;0;hora;sabado;14:00;15:00;22/1/25;23/3/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_padel_techada;cancha_techada;12;150000;33;hora;domingo;15:00;16:00;13/6/24;11/9/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa1_restaurant1;restaurant;4;;;mesa_hora;viernes;10:00;23:00;14/10/24;13/11/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa2_restaurant1;restaurant;4;nueve mil;;mesa_hora;martes;10:00;23:00;15/10/25;14/11/25;SI;precio
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa3_restaurant1;restaurant;4;nueve mil;;mesa_hora;viernes;10:00;23:00;2024-11;2/12/24;SI;precio/fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa4_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;27/10/25;3/11/25;SI;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa5_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;8/10/25;15/10/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa6_restaurant1;restaurant;4;nueve mil;;mesa_hora;domingo;10:00;23:00;2024-03;10/3/24;SI;precio/fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa7_restaurant1;restaurant;4;;;mesa_hora;lunes;10:00;23:00;27/3/24;10/4/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa8_restaurant1;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;28/8/25;27/10/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa1_restaurant2;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;6/11/25;5/1/26;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa2_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;28/5/25;27/7/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa3_restaurant2;restaurant;4;;;mesa_hora;martes;10:00;23:00;16/9/25;23/9/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa4_restaurant2;restaurant;4;;;mesa_hora;domingo;10:00;23:00;24/4/25;23/6/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa5_restaurant2;restaurant;4;;;mesa_hora;jueves;10:00;23:00;16/12/24;15/1/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa6_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;17/7/25;15/9/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa7_restaurant2;restaurant;4;;;mesa_hora;jueves;10:00;23:00;2/7/24;9/7/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa8_restaurant2;restaurant;4;;;mesa_hora;viernes;10:00;23:00;20/12/24;19/1/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea1_piscina1;piscina;1;250000;13;linea_hora;martes;19:00;20:00;14/5/24;13/7/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea2_piscina1;piscina;1;250000;23;linea_hora;miercoles;21:00;22:00;13/4/25;12/6/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea3_piscina1;piscina;1;60000;41;linea_hora;sabado;20:00;21:00;8/9/24;15/9/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea4_piscina1;piscina;1;80000;;linea_hora;miercoles;13:00;14:00;11/5/24;25/5/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea5_piscina1;piscina;1;160000;;linea_hora;jueves;17:00;18:00;19/11/25;18/1/26;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea6_piscina1;piscina;1;20000;37;linea_hora;domingo;14:00;15:00;30/9/24;29/11/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea7_piscina1;piscina;1;100000;;linea_hora;lunes;18:00;19:00;29/8/25;28/9/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea8_piscina1;piscina;1;110000;25;linea_hora;viernes;10:00;11:00;28/11/25;5/12/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea1_piscina2;piscina;1;220000;;linea_hora;sabado;11:00;12:00;10/12/24;24/12/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea2_piscina2;piscina;1;20000;;linea_hora;jueves;9:00;10:00;11/10/25;9/1/26;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea3_piscina2;piscina;1;180000;26;linea_hora;viernes;15:00;16:00;6/8/25;4/11/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea4_piscina2;piscina;1;240000;70;linea_hora;viernes;22:00;23:00;23/3/24;21/6/24;SI;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea5_piscina2;piscina;1;150000;42;linea_hora;martes;10:00;11:00;29/2/24;29/5/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea6_piscina2;piscina;1;190000;70;linea_hora;lunes;22:00;23:00;14/10/24;13/11/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea7_piscina2;piscina;1;30000;65;linea_hora;miercoles;10:00;11:00;17/11/24;16/1/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea8_piscina2;piscina;1;200000;18;linea_hora;domingo;17:00;18:00;25/10/25;24/11/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;SalonEventos1;salon_eventos;95;90000;20;tramo;sabado;14:00;20:00;15/8/25;14/10/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;SalonEventos2;salon_eventos;87;180000;64;tramo;viernes;8:00;14:00;19/6/24;3/7/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;SalonEventos3;salon_eventos;44;50000;;tramo;viernes;20:00;23:59;24/5/24;23/7/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;SalonEventos4;salon_eventos;79;10000;79;tramo;viernes;14:00;20:00;24/2/24;2/3/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana1;cabana;7;230000;23;dia;lunes;0:00;23:59;11/4/24;18/4/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana2;cabana;8;90000;25;dia;martes;0:00;23:59;18/1/25;19/3/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana3;cabana;5;70000;;dia;domingo;0:00;23:59;12/4/24;11/7/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana4;cabana;8;140000;40;dia;martes;0:00;23:59;17/7/24;15/10/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana5;cabana;4;120000;62;dia;lunes;0:00;23:59;12/6/25;26/6/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana6;cabana;4;30000;20;dia;domingo;0:00;23:59;6/10/25;5/12/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana7;cabana;7;90000;;dia;lunes;0:00;23:59;20/1/25;27/1/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana8;cabana;8;220000;30;dia;viernes;0:00;23:59;5/2/25;6/5/25;SI;horario
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana9;cabana;5;230000;12;dia;domingo;0:00;23:59;12/10/25;11/11/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana10;cabana;4;50000;59;dia;domingo;0:00;23:59;10/7/25;9/8/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana11;cabana;7;210000;54;dia;viernes;0:00;23:59;19/8/24;17/11/24;SI;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana12;cabana;8;60000;73;dia;sabado;0:00;23:59;20/11/24;19/1/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana13;cabana;8;120000;23;dia;viernes;0:00;23:59;3/4/25;2/6/25;SI;horario
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana14;cabana;4;70000;33;dia;lunes;0:00;23:59;13/6/24;20/6/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana15;cabana;8;240000;;dia;jueves;0:00;23:59;11/12/24;18/12/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana16;cabana;8;220000;66;dia;miercoles;0:00;23:59;2024-09;12/10/24;SI;fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana17;cabana;5;nueve mil;;dia;viernes;0:00;23:59;26/4/24;25/7/24;SI;precio
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana18;cabana;8;240000;8;dia;viernes;0:00;23:59;16/10/24;14/1/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana19;cabana;4;60000;21;dia;miercoles;0:00;23:59;1/5/24;15/5/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana20;cabana;5;200000;;dia;martes;0:00;23:59;10/4/25;9/6/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_tenis_aire_libre;cancha_aire_libre;13;130000;17;hora;viernes;15:00;16:00;14/2/24;21/2/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_tenis_techada;cancha_techada;15;40000;2;hora;viernes;16:00;17:00;14/10/25;21/10/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_basquetbol_aire_libre;cancha_aire_libre;17;40000;;hora;domingo;18:00;19:00;17/8/24;16/10/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_basquetbol_techada;cancha_techada;16;180000;17;hora;viernes;18:00;19:00;4/11/25;18/11/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_futbolito_aire_libre;cancha_aire_libre;12;60000;;hora;domingo;20:00;21:00;17/11/25;17/12/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_futbolito_techada;cancha_techada;21;60000;68;hora;domingo;10:00;11:00;6/7/25;20/7/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_padel_aire_libre;cancha_aire_libre;14;220000;25;hora;viernes;16:00;17:00;14/4/24;14/5/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_padel_techada;cancha_techada;13;10000;46;hora;sabado;8:00;8:30;5/4/25;19/4/25;SI;horario
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa1_restaurant1;restaurant;4;nueve mil;;mesa_hora;sabado;10:00;23:00;2024-01;24/1/24;SI;precio/fecha
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa2_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;1/3/25;31/3/25;NO;
